Region,Node Name,Uplink,Uplink_NMS,Trunk,Trunk_NMS,OM,OM_NMS,SIP,SIP_NMS,HSI,HSI_NMS,IPOE,IPOE_NMS,SIGNALING,SIGNALING_NMS,MEDIA,MEDIA_NMS,Auth IP,Auth IP_NMS,UnAuth IP,UnAuth IP_NMS
SLZ,BNN_101_GPONA_02,ATN910C,BNN_101_TDCAN_910CB_01_SL1520,BNN_101_TDCAN_910CB_01_SL1520-Eth-Trunk5,Eth-Trunk5||GE0/2/5(10G),3032,3398,3417,N/A,746,N/A,400,N/A,-,,-,,100.102.184.0/22,N/A,100.123.46.0/24,N/A
SLZ,SNP_607_GPONA_01,ATN910C,SNP_607_TDCAN_910CB_01_SL1474,SNP_607_TDCAN_910CB_01_SL1474-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),3032,3398,3417,N/A,792,N/A,400,N/A,-,,-,,100.105.252.0/22,N/A,100.123.191.0/24,N/A
SLZ,IMS_005_GPONA_01,ATN950C,IMUS2_TDCAN_T950D_01_SL597,IMUS2_TDCAN_T950D_01_SL597-GigabitEthernet0/4/1,GigabitEthernet0/4/1,3031,3492,1889,N/A,1884,N/A,400,N/A,-,,-,,100.104.176.0/22,N/A,100.123.108.0/24,N/A
VIS,TJY_101_GPONA_01,ATN910C,VIS2690_TJY-101_ATN910C_01,"TJY-101-VIS2452-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3760,N/A,"3100
3122","3100
3112",2160,N/A,400,N/A,-,,-,,10.161.164.0/22,N/A,10.198.105.0/24,N/A
VIS,PSS_105_GPONA_01,ATN910C,PSS-105-VIS2407-ATN910C-01,"PSS-105-VIS2407-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3771,N/A,3281,"3267
3281",2977,N/A,400,N/A,-,,-,,10.54.32.0/22,N/A,10.73.136.0/24,N/A
VIS,COM_701_GPONA_02,ATN910C,COM_701_TDCAN_T910C_01_VIS1823,"COM_701_TDCAN_T910C_01_VIS1823, Eth-Trunk4",Eth-Trunk5||GE0/2/3(10G)|GE0/2/13|GE0/2/14,3762,3795,3105,,1860,,400,N/A,-,,-,,10.54.20.0/22,10.53.84.0/22,10.73.133.0/24,10.73.85.0/24
NCR,MNL_033_GPONA_02,ATN 980C,CENTEXML_TDCAN_T980C_01_NCR694,"CENTEXML-NCR694-TRS_DC_MAN-R6R6_L33LTE-01
GE0/1/5 and GE0/2/6 Eth-trunk1",Eth-Trunk1||GE0/3/1(10G),1970,N/A,2864,"2864
3410",2863,N/A,400,N/A,-,,-,,100.108.136.0/22,N/A,100.124.112.0/24,N/A
VIS,CLB_106_GPONA_01,ATN910C,CLB-105-VIS2475-ATN910C-01 & CLB-106-VIS2476-ATN910C-01,"CLB-106-VIS2476-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/13|GE0/2/14 & Eth-Trunk4||GE0/2/3(10G),3757,2094,3789,2093,2933,"2933
2933",400,N/A,-,,-,,10.61.120.0/22,100.70.148.0/25,10.75.94.0/24,100.113.164.192/27
SLZ,DSM_006_GPONA_01,ATN950C,SALAGOLD-SL450-TRS_DC_AN-R0_L13LTE-01,SALAGOLD-SL450-TRS_DC_AN-R0_L13LTE-01-GigabitEthernet0/2/1,GigabitEthernet0/2/1,3031,3492,1897,N/A,1884,N/A,400,N/A,-,,-,,100.106.216.0/22,N/A,100.123.73.0/24,N/A
SLZ,SNP_012_GPONA_01,ATN950C,RAFSPA_TDCAN_T980C_01_SL1777,RAFSPA_TDCAN_T980C_01_SL1777-GigabitEthernet0/3/1,GigabitEthernet0/3/1,3032,3398,3417,N/A,3433,N/A,400,N/A,-,,-,,100.105.244.0/22,N/A,100.123.189.0/24,N/A
VIS,SNC_001_GPONA_01,ATN980C,SANCAR-VIS824-TRS_DC_MAN-R2R2_L1LTE-01,"SANCAR-VIS824-TRS_DC_MAN-R2R2_L1LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3791,N/A,3275,N/A,2128,869,400,N/A,-,,-,,10.161.52.0/22,N/A,10.198.77.0/24,N/A
VIS,BCD_021_GPONA_01,ATN950C,LOPUEE-VIS892-TRS_DC_MAN-R2R2_L16LTE-01,"LOPUEE-VIS892-TRS_DC_MAN-R2R2_L16LTE-01, Eth-Trunk8",Eth-Trunk8||GE0/3/2(10G),3755,N/A,3109,N/A,869,"869
1242",400,N/A,-,,-,,10.65.220.0/22,N/A,10.75.247.0/24,N/A
VIS,ORM_003_GPONA_01,ATN950C,ALTVIS_TDCAN_T980C_01_VIS1950,"ALTVIS_TDCAN_T980C_01_VIS1950, Eth-Trunk8",Eth-Trunk8||GE0/3/2(10G),3742,N/A,3108,N/A,125,"125
1282",400,N/A,-,,-,,10.55.152.0/22,N/A,10.73.230.0/24,N/A
SLZ,SNP_002_GPONA_03,ATN950C,SANPAB-SL987-TRS_DC_AG-R1-01,SANPAB-SL987-TRS_DC_AG-R1-01-Eth-Trunk3,Eth-Trunk3||GE6/0/0(10G)|GE6/0/1(10G),3032,3398,3417,N/A,3433,N/A,400,N/A,-,,-,,10.242.136.0/22,N/A,10.247.34.0/24,N/A
NLZ,MBL_703_GPONA_01,ATN910C,MBL-703-NL1633-ATN910C-01,MBL-703-NL1633-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),780,N/A,2016,,505,"505
2016",400,N/A,-,,-,,10.83.192.0/19,N/A,10.100.48.0/21,N/A
VIS,BAI_103_GPONA_01,ATN910C,BAI-103-VIS2411-ATN910C-01,"BAI-103-VIS2411-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3755,N/A,3112,N/A,565,2160,400,N/A,-,,-,,10.65.188.0/22,N/A,10.75.239.0/24,N/A
SLZ,SNP_006_GPONA_01,ATN950C,VESCUD_TDCAN_T980C_R1R3_01_SL994,VESCUD_TDCAN_T980C_R1R3_01_SL994-GigabitEthernet0/4/1,GigabitEthernet0/4/1,3032,3398,3417,N/A,3433,N/A,400,N/A,-,,-,,100.105.240.0/22,N/A,100.123.188.0/24,N/A
SLZ,TGN_901_GPONA_01,ATN910C,TGN_901-SL3108-ATN910C-01,TGN_901-SL3108-ATN910C-01-Eth-trunk4,Eth-Trunk4||GE0/2/4(10G),2093,3651,3658,N/A,3642,N/A,400,N/A,-,,-,,100.106.124.0/22,N/A,100.123.223.0/24,N/A
VIS,BCD_019_GPONA_01,ATN950C,FISHER-VIS807-TRS_DC_AN-R2R2_L16LTE-01,"FISHER-VIS807-TRS_DC_AN-R2R2_L16LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3760,N/A,3296,N/A,869,"869
1242",400,N/A,-,,-,,10.65.216.0/22,N/A,10.75.246.0/24,N/A
VIS,ORM_004_GPONA_01,ATN950B,MACABORM-VIS1929-TRS_DC_MAN-R7R7_L5LTE-01,"MACABORM-VIS1929-TRS_DC_MAN-R7R7_L5LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3742,N/A,3108,N/A,125,"125
1282",400,N/A,-,,-,,10.55.156.0/22,N/A,10.73.231.0/24,N/A
SLZ,DSM_013_GPONA_01,ATN950C,PLIPARANCVT-SL1960-TRS_DC_AN-R6R6_L24LTE-01,PLIPARANCVT-SL1960-TRS_DC_AN-R6R6_L24LTE-01-GigabitEthernet0/1/1,GigabitEthernet0/1/1,3031,3492,1897,N/A,1884,N/A,400,N/A,-,,-,,100.106.244.0/22,N/A,100.123.80.0/24,N/A
NCR,MNL_065_GPONA_02,ATN980C,BACOODMLA-NCR177-TRS_DC_MAN-R6R6_L28LTE-01,"BACOODMLA-NCR177-TRS_DC_MAN-R6R6_L28LTE-01
10GE0/3/1",GigabitEthernet0/3/1,1970,N/A,2864,"2864
3412",2913,N/A,400,N/A,-,,-,,100.108.168.0/22,N/A,100.124.120.0/24,N/A
SLZ,LBB_002_GPONA_01,"CX600
RTN910A",LOBO_TDCAN_T980C _R3R3_01_SL122,LOBO_TDCAN_T980C _R3R3_01_SL122-Eth-Trunk12,Eth-Trunk12||GE0/2/6|GE0/2/7,3886,4085,3403,N/A,3423,N/A,400,N/A,-,,-,,100.107.156.0/22,N/A,100.124.53.0/24,N/A
NCR,ANT_707_GPONA_01,ATN910C,ANT_707_TDCAN_910CG_01_SL1450,"ANT_707_TDCAN_910CG_01_SL1450
GE0/2/6 Eth-trunk5",Eth-Trunk4||GE0/2/5(10G),2067,2784,1700,"1700
2563",1481,N/A,400,N/A,-,,-,,10.118.56.0/22,10.198.144.0/22,10.217.62.0/24,10.202.100.0/24
NCR,CLC_505_GPONA_01,ATN980C,NO1004THSTCALNCR_TDCAN_T950C_01_NCR8302,"NO1004THSTCALNCR_TDCAN_T950C_01_NCR8302
10GE0/2/1",GigabitEthernet0/2/1,2819,N/A,2834,"2834
3428",2312,N/A,400,N/A,-,,-,,10.198.240.0/22,N/A,10.202.124.0/24,N/A
SLZ,TGY_702_GPONA_01,ATN910C,TGY-702-SL2868-ATN910C-01,TGY-702-SL2868-ATN910C-01-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),3031,3492,1890,N/A,748,N/A,400,N/A,-,,-,,100.106.144.0/22,N/A,100.123.228.0/24,N/A
VIS,TAC_008_GPONA_01,ATN980C,TIGBAO-VIS912-TRS_DC_MAN-R6R6_L7LTE-01,"TIGBAO-VIS912-TRS_DC_MAN-R6R6_L7LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3742,N/A,3026,N/A,"125
1273","125
1283",400,N/A,-,,-,,10.161.112.0/22,N/A,10.198.92.0/24,N/A
VIS,BCD_016_GPONA_01,ATN950C,JAEBAC_TDCAN_T980C_01_VIS879,"JAEBAC_TDCAN_T980C_01_VIS879, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3760,N/A,3086,N/A,869,"869
1241",400,N/A,-,,-,,10.65.208.0/22,N/A,10.75.244.0/24,N/A
VIS,TAC_006_GPONA_01,ATN950C,TACLOB-VIS907-TRS_DC_MAN-R6R6_L5LTE-01,"TACLOB-VIS907-TRS_DC_MAN-R6R6_L5LTE-01, Eth-Trunk8",Eth-Trunk8||GE0/3/2(10G),3742,N/A,3026,N/A,125,"125
1282",400,N/A,-,,-,,10.161.100.0/22,N/A,10.198.89.0/24,N/A
MIN,BTN_009_GPONA_01,-,AMPAYON REGEN-MIN1347-TRS_DC_AG-R5-01,"Eth-Trunk1, GE2/1/8-9",Eth-Trunk7||GE2/1/8(10G)|GE2/1/9(10G),3595,N/A,3262,N/A,3751,"30
3751",400,402,-,,-,,10.58.64.0/19,10.197.80.16/28,10.74.144.0/21,10.218.236.4/30
NCR,MNL_015_VDB_01,-,MNL_015_TDCAN_T910D_01_NCR7585,-,Eth-Trunk4||GE0/2/5(10G),3076,N/A,2060,"2060
2096",1677,N/A,400,N/A,-,,-,,100.98.208.0/20,-,100.120.184.0/22,-
NCR,MNL_015_VDB_02,-,MNL_015_TDCAN_T910D_01_NCR7585,-,Eth-Trunk4||GE0/2/5(10G),3076,N/A,2060,"2060
2096",1677,N/A,400,N/A,-,,-,,100.98.208.0/20,-,100.120.184.0/22,-
VIS,HIM_105_GPONA_01,ATN910C,HIM-105-VIS2346-ATN910C-01,"HIM-105-VIS2346-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3598,N/A,3226,N/A,2176,2128,400,N/A,-,,-,,10.54.228.0/22,N/A,10.73.185.0/24,N/A
VIS,HIM_104_GPONA_01,ATN910C,HIM-104-VIS2348-ATN910C-01,"HIM-104-VIS2348-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3598,N/A,3226,N/A,2176,2128,400,N/A,-,,-,,10.248.28.0/22,N/A,10.101.179.0/24,N/A
VIS,HIN_102_GPONA_01,ATN910C,HIN-102-VIS2347-ATN910C-01,"HIN-102-VIS2347-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3598,N/A,3251,N/A,2176,2128,400,N/A,-,,-,,10.54.240.0/22,N/A,10.73.188.0/24,N/A
VIS,CNL_001_GPONA_01,ATN910C,KANLAO_TDCAN_T950C_01_VIS829,"KANLAO_TDCAN_T950C_01_VIS829, Eth-Trunk8",Eth-Trunk8||GE0/2/1(10G),3598,N/A,3106,N/A,869,"869
1243",400,N/A,-,,-,,10.61.124.0/22,N/A,10.75.95.0/24,N/A
NCR,CLC_050_GPONA_01,ATN980C,CLC-725_TDCAN_910CG_NCR2104 & BGOSLANG2-NCR474-TRS_DC_MAN-R0R2_L11LTE-01,"BGOSLANG2-NCR474-TRS_DC_MAN-R0R2_L11LTE-01
10GE0/4/1",Eth-Trunk3||GE0/2/4(10G) & GigabitEthernet0/4/1,2782,N/A,1497,2559,2312,728,400,N/A,-,,-,,10.198.224.0/22,10.198.248.0/22,10.202.120.0/24,10.202.126.0/24
VIS,TAC_002_GPONA_02,ATN950C,NULAT-VIS2041-TRS_DC_MAN-R6R6_L10LTE-01,"NULAT-VIS2041-TRS_DC_MAN-R6R6_L10LTE-01, Eth-Trunk6",Eth-Trunk6||GE0/4/3(10G),3758,N/A,3266,N/A,125,"125
1278",400,N/A,-,,-,,10.161.88.0/22,N/A,10.198.86.0/24,N/A
VIS,TIG_101_GPONA_01,ATN910C,TIG-101-VIS2557-ATN910C-01,"TIG-101-VIS2557-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3756,N/A,3107,2965,2965,,400,N/A,-,,-,,10.53.172.0/22,N/A,10.73.107.0/24,N/A
VIS,TAL_103_GPONA_01,ATN910C,TAL-103-VIS2791-ATN910C-01,"TAL-103-VIS2791-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/5(10G),3761,N/A,3097,"1773
3097",1208,N/A,400,N/A,-,,-,,10.53.176.0/22,N/A,10.73.108.0/24,N/A
VIS,SNC_108_GPONA_02,ATN910C,SNC-108-VIS2449-ATN910C-01,"SNC-108-VIS2449-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/7(10G),3769,N/A,3296,N/A,2168,2073,400,N/A,-,,-,,10.161.68.0/22,N/A,10.198.81.0/24,N/A
VIS,DAL_701_GPONA_01,ATN910C,DAL-701-VIS1833-ATN910C-01,"DAL-701-VIS1833-ATN910C-01, Eth-Trunk5",Eth-Trunk4||GE0/2/4(10G),3744,4003,3260,"3260
3782",1835,"1835
1835",400,N/A,-,,-,,10.61.188.0/22,100.70.158.0/25,10.75.111.0/24,100.113.167.64/27
VIS,PAV_701_GPONA_01,ATN910C,PAV-701-VIS2155-ATN910C-01,"PAV-701-VIS2155-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/6(10G),3741,N/A,3253,N/A,128,1632,400,N/A,-,,-,,10.158.176.0/22,N/A,10.198.44.0/24,N/A
VIS,TAC_010_GPONA_01,ATN950C,CAIBA-VIS906-TRS_DC_AN-R6R6_L5LTE-01,"CAIBA-VIS906-TRS_DC_AN-R6R6_L5LTE-01, Eth-Trunk8",Eth-Trunk8||GE0/4/1(10G),3742,N/A,3111,N/A,125,"125
1283",400,N/A,-,,-,,10.161.120.0/22,N/A,10.198.94.0/24,N/A
VIS,INP_001_GPONA_01,CX600,INOPAC-VIS446-TRS_DC_AG-R7-01,"INOPAC-VIS446-TRS_DC_AG-R7-01, -",Eth-Trunk7||GE3/1/8(10G),3742,N/A,3111,N/A,125,"125
1282",400,N/A,-,,-,,10.55.24.0/22,N/A,10.73.198.0/24,N/A
VIS,TAC_012_GPONA_01,ATN950C,MARASB_TDCAN_T980C_01_VIS909,"MARASB_TDCAN_T980C_01_VIS909, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3742,N/A,3026,N/A,125,"125
1282",400,N/A,-,,-,,10.161.128.0/22,N/A,10.196.96.0/24,N/A
MIN,TRN_001_GPONA_01,ATN 980C KAPATU_TDCAN_T980C_01_MIN58,KAPATU_TDCAN_T980C_01_MIN58,"Eth-Trunk7, GE0/3/1",Eth-Trunk7||GE0/3/1(10G),3595,N/A,3227,N/A,3228,N/A,400,N/A,-,,-,,10.160.136.0/22,N/A,10.196.226.0/24,10.198.226.0/24
VIS,BCD_003_GPONA_01,CX600,ESTEFANIA3BACLODNOC_TDCAN_T950C_01_VIS5065,"ESTEFANIA3BACLODNOC_TDCAN_T950C_01_VIS5065, Eth-Trunk7",Eth-Trunk7||GE0/2/1(10G),3791,N/A,"1926
3787",N/A,869,"869
1249",400,N/A,-,,-,,10.65.196.0/22,N/A,10.75.241.0/24,N/A
VIS,CEB_825_GPONA_01,ATN910B,CEB_025_TDCAN_T910CG_01_VIS1663,"CEB_025_TDCAN_T910CG_01_VIS1663, Eth-Trunk5",Eth-Trunk5||GE0/2/3(10G),3761,-,3260,"1773
3260","32
402
1128","32
1128",400,402,-,,-,,10.53.140.0/22,10.197.80.32/28,10.73.99.0/24,10.218.236.8/30
VIS,LCT_001_GPONA_02,ATN980C,LACARL_TDCAN_T980C_01_VIS808,"LACARL_TDCAN_T980C_01_VIS808, Eth-Trunk8",Eth-Trunk8||GE0/4/1(10G),3769,N/A,"1885
3296","1884
1885
3296",869,"869
1245",400,N/A,-,,-,,10.63.192.0/19,N/A,10.75.176.0/21,N/A
VIS,KAB_101_GPONA_01,ATN910C,KAB-101-VIS2359-ATN910C-01,"KAB-101-VIS2359-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3706,N/A,3086,N/A,2176,2128,400,N/A,-,,-,,10.248.104.0/22,N/A,10.101.182.0/24,N/A
VIS,ORM_123_GPONA_01,ATN910C,ORM-123-VIS2648-ATN910C-01,"ORM-123-VIS2648-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/6(10G),3742,N/A,3026,N/A,2196,711,400,N/A,-,,-,,10.158.172.0/22,N/A,10.198.43.0/24,N/A
VIS,PLP_001_GPONA_01,ATN950C,PALO-VIS496-TRS_DC_MAN-R7R7_L1LTE-01,"PALO-VIS496-TRS_DC_MAN-R7R7_L1LTE-01, Eth-Trunk8",Eth-Trunk8||GE0/3/2(10G),3742,N/A,3026,N/A,125,"125
1282",400,N/A,-,,-,,10.158.184.0/22,N/A,10.198.46.0/24,N/A
VIS,TAC_009_GPONA_01,ATN950C,SNJOS2-VIS444-TRS_DC_MAN-R6R6_L11LTE-01,"SNJOS2-VIS444-TRS_DC_MAN-R6R6_L11LTE-01, Eth-Trunk8",Eth-Trunk8||GE0/3/2(10G),3742,N/A,3111,N/A,125,"125
1283",400,N/A,-,,-,,10.161.116.0/22,N/A,10.198.93.0/24,N/A
VIS,TAC_112_GPONA_01,ATN910C,TAC-112-VIS2464-ATN910C-01,"TAC-112-VIS2464-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/4(10G),3742,N/A,3026,N/A,125,"1283
2953",400,N/A,-,,-,,10.161.140.0/22,N/A,10.198.99.0/24,N/A
MIN,TRN_002_GPONA_01,ATN 980C TRENTO_TDCAN_T980C_01_MIN630,TRENTO_TDCAN_T980C_01_MIN630,"Eth-Trunk7, GE0/4/2",Eth-Trunk7||GE0/4/2(10G),3595,N/A,4007,N/A,4015,N/A,400,N/A,-,,-,,10.160.140.0/22,N/A,10.196.227.0/24,10.198.227.0/24
NCR,MNL_736_GPONA_01,ATN910C,MNL_736_TDCAN_01_T910CG_NCR2641,"MNL_736_TDCAN_01_T910CG_NCR2641
GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/5(10G),2822,N/A,2864,"2864
3414",713,N/A,400,N/A,-,,-,,100.108.200.0/22,N/A,100.124.128.0/24,N/A
VIS,TAL_705_GPONA_01,ATN910C,TAL_705_TDCAN_T910C_01_VIS1984,"TAL_705_TDCAN_T910C_01_VIS1984, Eth-Trunk5",Eth-Trunk5||GE0/2/3(10G),3761,N/A,3097,"1904
3097",1825,N/A,400,N/A,-,,-,,10.5.44.0/22,N/A,10.218.167.0/24,N/A
VIS,CAR_702_GPONA_01,ATN910C,CAR_702_TDCAN_T910CG_01_VIS1131,"CAR_702_TDCAN_T910CG_01_VIS1131, Eth-Trunk5",Eth-Trunk5||GE0/2/3(10G),3744,N/A,3260,"1773
3260",1069,N/A,400,N/A,-,,-,,10.61.48.0/22,N/A,10.75.76.0/24,N/A
VIS,TAC_007_GPONA_01,ATN950C,APITON-VIS908-TRS_DC_AN-R6R6_L11LTE-01,"APITON-VIS908-TRS_DC_AN-R6R6_L11LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/3/1(10G),3742,N/A,3026,N/A,125,"125
1283",400,N/A,-,,-,,10.161.104.0/22,N/A,10.198.90.0/24,N/A
VIS,TAC_013_GPONA_01,ATN950C,JSETAC-VIS914-TRS_DC_MAN-R6R6_L5LTE-01,"JSETAC-VIS914-TRS_DC_MAN-R6R6_L5LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/4/3(10G),3742,N/A,3111,N/A,125,"125
1283",400,N/A,-,,-,,10.161.132.0/22,N/A,10.198.97.0/24,N/A
MIN,CMN_001_GPONA_01,ATN 980C CARMNC_TDCAN_T980C_01_MIN380,CARMNC_TDCAN_T980C_01_MIN380,"Eth-Trunk1, GE0/3/1",Eth-Trunk1||GE0/3/1(10G),4069,N/A,3064,N/A,3065,N/A,400,N/A,-,,-,,10.160.104.0/22,N/A,10.196.218.0/24,10.198.218.0/24
MIN,CAN_001_GPONA_01,ATN 980C MCARMN_TDCAN_T980C_01_MIN22,MCARMN_TDCAN_T980C_01_MIN22,"Eth-Trunk7, GE0/4/1",Eth-Trunk7||GE0/4/1(10G),733,N/A,4750,4075,4076,N/A,400,N/A,-,,-,,10.57.184.0/22,N/A,10.74.110.0/24,N/A
NCR,MNL_093_GPONA_01,ATN950C,BUREAUOFIMMIGRATON-NCR5179-TRS_DC_MAN-R6R6_L31LTE-01,"BUREAUOFIMMIGRATON-NCR5179-TRS_DC_MAN-R6R6_L31LTE-01
10GE0/1/1",GigabitEthernet0/1/1,2822,N/A,2864,"2864
3413",2913,N/A,400,N/A,-,,-,,10.86.108.0/22,N/A,10.109.102.0/23,N/A
NCR,CLC_031_GPONA_01,ATN950C,CAMRINIVY-NCR125-TRS_DC_MAN-R0R3_L1LTE-01,"CAMRINIVY-NCR125-TRS_DC_MAN-R0R3_L1LTE-01
GE0/3/6 and GE0/4/5 Eth-trunk1",Eth-Trunk1||GE0/3/6|GE0/4/5,2819,N/A,2834,"2834
3428",2908,N/A,400,N/A,-,,-,,10.198.192.0/22,N/A,10.202.112.0/24,N/A
SLZ,SNP_004_GPONA_02,ATN950C,SLUCAS-SL696-TRS_DC_MAN-R1R1_L0LTE-01,SLUCAS-SL696-TRS_DC_MAN-R1R1_L0LTE-01-Eth-Trunk1,Eth-Trunk1||GE0/2/2(10G),3032,3398,3417,N/A,3433,N/A,400,N/A,-,,-,,10.131.244.0/22,N/A,10.109.77.0/24,N/A
VIS,ILO_005_VDB_02,ATN910C,ILO_005_TDCAN_T910CG_01_VIS3764,ILO_005_TDCAN_T910CG_01_VIS3764,Eth-Trunk5||GE0/2/11|GE0/2/12,1664,-,490,3297,1665,N/A,400,-,-,,-,,10.54.252.0/22,-,10.73.191.0/24,-
VIS,DUS_701_GPONA_01,ATN910C,DUS_701_TDCAN_T910C_01_VIS1851,"DUS_701_TDCAN_T910C_01_VIS1851, Eth-Trunk5",Eth-Trunk5||GE0/2/3(10G),3748,N/A,3249,"3089
3249",512,N/A,400,N/A,-,,-,,10.61.252.0/22,N/A,10.75.127.0/24,N/A
VIS,SNC_101_GPONA_01,ATN910C,SNC-101-VIS2444-ATN910C-01,"SNC-101-VIS2444-ATN910C-01, Eth-Trunk4",Eth-Trunk4||GE0/2/6(10G),3706,N/A,1819,N/A,2168,2073,400,N/A,-,,-,,10.83.84.0/22,N/A,10.100.19.0/24,N/A
MIN,IPI_003_GPONA_01,ATN 980C IPIL_TDCAN_T980C_01_MIN795,IPIL_TDCAN_T980C_01_MIN795,"Eth-Trunk7, GE0/3/1",Eth-Trunk7||GE0/3/1(10G),3596,N/A,3167,N/A,4015,N/A,400,N/A,-,,-,,10.160.116.0/22,N/A,10.196.221.0/24,10.198.221.0/24
MIN,IPI_004_GPONA_01,ATN980C PANGIPILZSIB_TDCAN_T980C_MIN2711,PANGIPILZSIB_TDCAN_T980C_MIN2711,"Eth-Trunk7, GE0/3/1",Eth-Trunk7||GE0/3/1(10G),3596,N/A,3167,N/A,4015,N/A,400,N/A,-,,-,,10.160.120.0/22,N/A,10.196.222.0/24,10.198.222.0/24
VIS,MDE_010_GPONA_01,ATN950C,TABK2Z-VIS1796-TRS_DC_MAN-R4R4_L26LTE-02,"TABK2Z-VIS1796-TRS_DC_MAN-R4R4_L26LTE-02, Eth-Trunk7",Eth-Trunk7||GE0/2/2(10G),1815,N/A,1943,N/A,3207,N/A,400,N/A,-,,-,,10.96.72.0/22,10.55.188.0/22,10.100.201.0/24,10.73.239.0/24
VIS,TAC_011_GPONA_01,CX600,Tac-VIS965-AGGFN-X2-02,"TACLOBANFOBN-VIS2059-TRS_DC_AG-R6-02, -",Eth-Trunk7||GE0/6/0(10G),3758,N/A,3266,N/A,125,"125
1277",400,N/A,-,,-,,10.161.124.0/22,N/A,10.198.95.0/24,N/A
VIS,TAL_005_GPONA_02,ATN950C,CANSUJ_TDCAN_T980C_01_VIS128,"CANSUJ_TDCAN_T980C_01_VIS128, Eth-Trunk7",Eth-Trunk7||GE0/1/0|GE0/7/1,3761,N/A,3268,N/A,3208,3207,400,N/A,-,,-,,10.248.120.0/22,N/A,10.101.202.0/24,N/A
VIS,MDE_009_GPONA_01,ATN980C,LABOGO_TDCAN_T980C_01_VIS156,"LABOGO_TDCAN_T980C_01_VIS156, Eth-Trunk7",Eth-Trunk7||GE0/3/1(10G),1814,N/A,1942,"1942
3098",3207,N/A,400,N/A,-,,-,,10.53.92.0/22,N/A,10.73.87.0/24,N/A
VIS,MAA_002_GPONA_01,ATN980C,MAASINFOBN_TDCAN_T980C_01_VIS1633,"MAASINFOBN_TDCAN_T980C_01_VIS1633, Eth-Trunk7",Eth-Trunk7||GE0/3/2(10G),3764,N/A,3282,N/A,125,"125
1314",400,N/A,-,,-,,10.55.76.0/22,N/A,10.73.211.0/24,N/A
VIS,BOG_001_GPONA_01,ATN950C,DONPEDRO_BOGO-VIS2715-TRS_DC_AN-R3R3_L43LTE-01,"DONPEDRO_BOGO-VIS2715-TRS_DC_AN-R3R3_L43LTE-01, Eth-Trunk7",Eth-Trunk7||GE0/1/2(10G),3743,N/A,3295,"1788
3295",3207,N/A,400,N/A,-,,-,,10.60.212.0/22,N/A,10.75.53.0/24,N/A
NCR,MKT_090_GPONA_01,ATN980C,REGENCY_TDCAN_T980C_01_NCR257,REGENCY_TDCAN_T980C_01_NCR257,GigabitEthernet0/3/3,3076,N/A,3398,"651
3398",3180,N/A,400,N/A,-,,-,,10.118.32.0/21,N/A,10.217.56.0/23,N/A
VIS,BCD_024_GPONA_01,CX600,FORD-VIS817-AGGFMN-X8A-01,"FORD-VIS817-AGGFN-X8A-01, -",Eth-Trunk7||GE3/0/2(10G),3755,N/A,3254,N/A,869,"869
1242",400,N/A,-,,-,,10.158.32.0/19,N/A,10.198.8.0/21,N/A
VIS,CEB_733_GPONA_01,ATN910C,CEB-733-VIS1183-ATN910C-01,"CEB-733-VIS1183-ATN910C-01, Eth-Trunk5",Eth-Trunk5||GE0/2/4(10G),3761,N/A,3269,"1788
3269",1099,N/A,400,N/A,-,,-,,10.158.104.0/22,N/A,10.198.26.0/24,N/A
